current_player,current_player_score,opponent_score,current_player_deadwood,current_player_num_hit_cards,is_current_player_hand_winner,is_current_player_game_winner
0,0,19,28,8,1,0
0,0,19,19,8,1,0
1,19,0,57,6,0,1
1,19,0,62,9,0,1
1,19,0,52,9,0,1
0,0,19,19,8,1,0
0,0,19,25,8,1,0
0,0,19,19,8,1,0
1,19,0,52,8,0,1
1,19,0,40,8,0,1
1,19,0,31,6,0,1
0,0,19,19,8,1,0
0,0,19,11,6,1,0
0,0,19,8,4,1,0
0,0,19,8,4,1,0
0,15,19,45,7,0,0
1,19,15,35,5,1,1
0,15,19,45,7,0,0
0,15,19,51,11,0,0
0,15,19,41,11,0,0
1,19,15,35,5,1,1
1,19,15,16,5,1,1
1,19,15,7,5,1,1
1,19,15,7,5,1,1
1,50,15,61,4,0,1
0,15,50,72,4,1,0
1,50,15,61,4,0,1
1,50,15,70,6,0,1
1,50,15,60,6,0,1
0,15,50,72,4,1,0
0,15,50,52,3,1,0
0,15,50,42,3,1,0
1,50,15,60,6,0,1
1,50,15,66,8,0,1
1,50,15,56,6,0,1
0,15,50,42,3,1,0
0,15,50,52,3,1,0
0,15,50,42,3,1,0
1,50,15,56,6,0,1
1,50,15,60,6,0,1
1,50,15,50,6,0,1
0,15,50,42,3,1,0
0,15,50,52,3,1,0
0,15,50,42,3,1,0
1,50,15,50,6,0,1
1,50,15,60,6,0,1
1,50,15,50,6,0,1
0,15,50,42,3,1,0
0,15,50,51,6,1,0
0,15,50,41,6,1,0
1,50,15,50,6,0,1
1,50,15,57,7,0,1
1,50,15,48,7,0,1
0,15,50,41,5,1,0
0,15,50,23,4,1,0
0,15,50,15,4,1,0
1,50,15,48,7,0,1
1,50,15,58,7,0,1
1,50,15,48,7,0,1
0,15,50,15,3,1,0
0,15,50,15,3,1,0
0,15,50,8,3,1,0
0,15,50,8,3,1,0
0,55,50,67,6,0,0
1,50,55,63,8,1,1
0,55,50,67,6,0,0
0,55,50,72,9,0,0
0,55,50,62,7,0,0
1,50,55,63,8,1,1
1,50,55,72,12,1,1
1,50,55,62,10,1,1
0,55,50,62,7,0,0
0,55,50,64,8,0,0
0,55,50,54,8,0,0
1,50,55,62,10,1,1
1,50,55,45,6,1,1
1,50,55,35,6,1,1
0,55,50,54,8,0,0
0,55,50,56,10,0,0
0,55,50,46,10,0,0
1,50,55,35,6,1,1
1,50,55,39,8,1,1
1,50,55,30,6,1,1
0,55,50,46,10,0,0
0,55,50,34,6,0,0
0,55,50,25,6,0,0
1,50,55,30,6,1,1
1,50,55,40,6,1,1
1,50,55,30,6,1,1
0,55,50,25,6,0,0
0,55,50,33,8,0,0
0,55,50,25,6,0,0
1,50,55,30,6,1,1
1,50,55,38,7,1,1
1,50,55,30,6,1,1
0,55,50,25,6,0,0
0,55,50,35,6,0,0
0,55,50,25,6,0,0
1,50,55,30,6,1,1
1,50,55,33,8,1,1
1,50,55,25,8,1,1
0,55,50,25,6,0,0
0,55,50,33,6,0,0
0,55,50,25,6,0,0
1,50,55,25,8,1,1
1,50,55,31,11,1,1
1,50,55,24,10,1,1
0,55,50,25,6,0,0
0,55,50,29,8,0,0
0,55,50,23,8,0,0
1,50,55,24,9,1,1
1,50,55,12,9,1,1
1,50,55,8,8,1,1
1,50,55,8,8,1,1
1,65,55,69,2,0,1
0,55,65,45,3,1,0
0,55,65,44,5,1,0
0,55,65,34,5,1,0
1,65,55,69,1,0,1
1,65,55,49,1,0,1
1,65,55,39,1,0,1
0,55,65,34,5,1,0
0,55,65,39,7,1,0
0,55,65,29,5,1,0
1,65,55,39,1,0,1
1,65,55,49,1,0,1
1,65,55,39,1,0,1
0,55,65,29,5,1,0
0,55,65,28,4,1,0
0,55,65,18,4,1,0
1,65,55,39,1,0,1
1,65,55,47,1,0,1
1,65,55,37,1,0,1
0,55,65,18,4,1,0
0,55,65,28,4,1,0
0,55,65,18,4,1,0
1,65,55,37,1,0,1
1,65,55,46,4,0,1
1,65,55,37,2,0,1
0,55,65,18,4,1,0
0,55,65,28,4,1,0
0,55,65,18,4,1,0
1,65,55,37,2,0,1
1,65,55,42,6,0,1
1,65,55,33,5,0,1
0,55,65,18,4,1,0
0,55,65,27,4,1,0
0,55,65,18,4,1,0
1,65,55,33,5,0,1
1,65,55,43,5,0,1
1,65,55,33,5,0,1
0,55,65,18,4,1,0
0,55,65,9,4,1,0
0,55,65,3,4,1,0
0,55,65,3,4,1,0
0,81,65,82,4,0,0
1,65,81,41,2,1,1
1,65,81,41,3,1,1
1,65,81,31,3,1,1
0,81,65,82,4,0,0
0,81,65,62,4,0,0
0,81,65,52,4,0,0
1,65,81,31,3,1,1
1,65,81,26,2,1,1
1,65,81,16,2,1,1
0,81,65,52,4,0,0
0,81,65,62,5,0,0
0,81,65,52,4,0,0
1,65,81,16,2,1,1
1,65,81,26,2,1,1
1,65,81,16,2,1,1
0,81,65,52,4,0,0
0,81,65,61,5,0,0
0,81,65,51,5,0,0
1,65,81,16,2,1,1
1,65,81,26,2,1,1
1,65,81,16,2,1,1
0,81,65,51,5,0,0
0,81,65,58,5,0,0
0,81,65,48,5,0,0
1,65,81,16,2,1,1
1,65,81,16,2,1,1
1,65,81,10,2,1,1
1,65,81,10,2,1,1
1,0,0,54,3,0,0
0,0,0,58,6,1,1
0,0,0,44,6,1,1
0,0,0,34,6,1,1
1,0,0,54,3,0,0
1,0,0,64,4,0,0
1,0,0,54,1,0,0
0,0,0,34,6,1,1
0,0,0,44,6,1,1
0,0,0,34,6,1,1
1,0,0,54,1,0,0
1,0,0,54,1,0,0
1,0,0,44,1,0,0
0,0,0,34,6,1,1
0,0,0,21,4,1,1
0,0,0,14,4,1,1
1,0,0,44,1,0,0
1,0,0,53,3,0,0
1,0,0,43,3,0,0
0,0,0,14,4,1,1
0,0,0,14,4,1,1
0,0,0,8,4,1,1
0,0,0,8,4,1,1
0,29,0,66,6,0,1
1,0,29,42,7,1,0
0,29,0,66,6,0,1
0,29,0,68,6,0,1
0,29,0,58,6,0,1
1,0,29,42,6,1,0
1,0,29,22,6,1,0
1,0,29,14,4,1,0
0,29,0,58,5,0,1
0,29,0,42,5,0,1
0,29,0,32,5,0,1
1,0,29,14,4,1,0
1,0,29,24,4,1,0
1,0,29,17,4,1,0
0,29,0,32,5,0,1
0,29,0,33,7,0,1
0,29,0,25,6,0,1
1,0,29,17,4,1,0
1,0,29,27,4,1,0
1,0,29,17,4,1,0
0,29,0,25,6,0,1
0,29,0,33,6,0,1
0,29,0,25,6,0,1
1,0,29,17,4,1,0
1,0,29,17,3,1,0
1,0,29,7,3,1,0
1,0,29,7,3,1,0
1,18,29,74,8,1,0
1,18,29,67,9,1,0
1,18,29,57,7,1,0
0,29,18,36,4,0,1
0,29,18,37,5,0,1
0,29,18,27,5,0,1
1,18,29,57,7,1,0
1,18,29,43,4,1,0
1,18,29,33,3,1,0
0,29,18,27,5,0,1
0,29,18,37,7,0,1
0,29,18,27,5,0,1
1,18,29,33,3,1,0
1,18,29,36,3,1,0
1,18,29,26,3,1,0
0,29,18,27,5,0,1
0,29,18,37,5,0,1
0,29,18,27,5,0,1
1,18,29,26,3,1,0
1,18,29,36,3,1,0
1,18,29,26,3,1,0
0,29,18,27,5,0,1
0,29,18,37,6,0,1
0,29,18,27,5,0,1
1,18,29,26,3,1,0
1,18,29,28,3,1,0
1,18,29,18,3,1,0
0,29,18,27,5,0,1
0,29,18,36,5,0,1
0,29,18,26,5,0,1
1,18,29,18,3,1,0
1,18,29,27,3,1,0
1,18,29,18,3,1,0
0,29,18,26,5,0,1
0,29,18,32,6,0,1
0,29,18,23,6,0,1
1,18,29,18,3,1,0
1,18,29,21,6,1,0
1,18,29,13,6,1,0
0,29,18,23,6,0,1
0,29,18,33,6,0,1
0,29,18,23,6,0,1
1,18,29,13,6,1,0
1,18,29,14,6,1,0
1,18,29,9,6,1,0
1,18,29,9,6,1,0
0,29,25,52,8,1,1
0,29,25,32,8,1,1
0,29,25,25,6,1,1
1,25,29,58,4,0,0
1,25,29,64,6,0,0
1,25,29,54,6,0,0
0,29,25,25,6,1,1
0,29,25,21,4,1,1
0,29,25,14,4,1,1
1,25,29,54,6,0,0
1,25,29,42,5,0,0
1,25,29,32,5,0,0
0,29,25,14,4,1,1
0,29,25,23,4,1,1
0,29,25,14,4,1,1
1,25,29,32,5,0,0
1,25,29,36,9,0,0
1,25,29,28,7,0,0
0,29,25,14,4,1,1
0,29,25,24,4,1,1
0,29,25,14,4,1,1
1,25,29,28,7,0,0
1,25,29,30,8,0,0
1,25,29,22,8,0,0
0,29,25,14,4,1,1
0,29,25,4,3,1,1
0,29,25,1,3,1,1
0,29,25,1,3,1,1
1,25,48,74,8,0,0
0,48,25,65,5,1,1
1,25,48,74,8,0,0
1,25,48,84,10,0,0
1,25,48,74,7,0,0
0,48,25,65,5,1,1
0,48,25,45,5,1,1
0,48,25,35,5,1,1
1,25,48,74,7,0,0
1,25,48,77,7,0,0
1,25,48,67,5,0,0
0,48,25,35,5,1,1
0,48,25,40,7,1,1
0,48,25,30,7,1,1
1,25,48,67,4,0,0
1,25,48,47,4,0,0
1,25,48,37,3,0,0
0,48,25,30,7,1,1
0,48,25,21,5,1,1
0,48,25,13,5,1,1
1,25,48,37,3,0,0
1,25,48,39,3,0,0
1,25,48,29,3,0,0
0,48,25,13,5,1,1
0,48,25,17,6,1,1
0,48,25,11,6,1,1
1,25,48,29,3,0,0
1,25,48,35,3,0,0
1,25,48,26,3,0,0
0,48,25,11,6,1,1
0,48,25,18,6,1,1
0,48,25,11,6,1,1
1,25,48,26,3,0,0
1,25,48,33,3,0,0
1,25,48,25,3,0,0
0,48,25,11,6,1,1
0,48,25,18,6,1,1
0,48,25,11,6,1,1
1,25,48,25,3,0,0
1,25,48,34,3,0,0
1,25,48,25,3,0,0
0,48,25,11,6,1,1
0,48,25,14,6,1,1
0,48,25,9,5,1,1
0,48,25,9,5,1,1
0,64,25,62,4,0,1
1,25,64,56,3,1,0
1,25,64,56,4,1,0
1,25,64,46,4,1,0
0,64,25,62,4,0,1
0,64,25,63,5,0,1
0,64,25,53,5,0,1
1,25,64,46,4,1,0
1,25,64,53,5,1,0
1,25,64,43,5,1,0
0,64,25,53,5,0,1
0,64,25,62,7,0,1
0,64,25,52,7,0,1
1,25,64,43,5,1,0
1,25,64,53,7,1,0
1,25,64,43,5,1,0
0,64,25,52,7,0,1
0,64,25,60,11,0,1
0,64,25,51,9,0,1
1,25,64,43,5,1,0
1,25,64,47,5,1,0
1,25,64,37,5,1,0
0,64,25,51,9,0,1
0,64,25,61,9,0,1
0,64,25,51,9,0,1
1,25,64,37,5,1,0
1,25,64,47,5,1,0
1,25,64,37,5,1,0
0,64,25,51,9,0,1
0,64,25,61,9,0,1
0,64,25,51,9,0,1
1,25,64,37,5,1,0
1,25,64,42,5,1,0
1,25,64,32,5,1,0
0,64,25,51,9,0,1
0,64,25,52,11,0,1
0,64,25,43,11,0,1
1,25,64,32,5,1,0
1,25,64,34,5,1,0
1,25,64,27,2,1,0
0,64,25,43,11,0,1
0,64,25,50,11,0,1
0,64,25,42,7,0,1
1,25,64,27,2,1,0
1,25,64,28,3,1,0
1,25,64,21,3,1,0
0,64,25,42,7,0,1
0,64,25,45,7,0,1
0,64,25,37,7,0,1
1,25,64,21,3,1,0
1,25,64,31,3,1,0
1,25,64,21,3,1,0
0,64,25,37,7,0,1
0,64,25,47,7,0,1
0,64,25,37,7,0,1
1,25,64,21,3,1,0
1,25,64,31,3,1,0
1,25,64,21,3,1,0
0,64,25,37,7,0,1
0,64,25,46,7,0,1
0,64,25,37,7,0,1
1,25,64,21,3,1,0
1,25,64,28,3,1,0
1,25,64,21,3,1,0
0,64,25,37,7,0,1
0,64,25,47,7,0,1
0,64,25,37,7,0,1
1,25,64,21,3,1,0
1,25,64,18,3,1,0
1,25,64,12,3,1,0
0,64,25,37,6,0,1
0,64,25,25,6,0,1
0,64,25,18,6,0,1
1,25,64,12,2,1,0
1,25,64,12,3,1,0
1,25,64,7,3,1,0
1,25,64,7,3,1,0
1,33,64,67,10,0,0
0,64,33,53,8,1,1
1,33,64,67,10,0,0
1,33,64,76,10,0,0
1,33,64,66,8,0,0
0,64,33,53,8,1,1
0,64,33,45,5,1,1
0,64,33,35,3,1,1
1,33,64,66,8,0,0
1,33,64,76,10,0,0
1,33,64,66,10,0,0
0,64,33,35,3,1,1
0,64,33,45,4,1,1
0,64,33,35,3,1,1
1,33,64,66,10,0,0
1,33,64,69,10,0,0
1,33,64,59,8,0,0
0,64,33,35,3,1,1
0,64,33,35,2,1,1
0,64,33,25,2,1,1
1,33,64,59,8,0,0
1,33,64,69,10,0,0
1,33,64,59,8,0,0
0,64,33,25,2,1,1
0,64,33,28,2,1,1
0,64,33,19,2,1,1
1,33,64,59,8,0,0
1,33,64,62,12,0,0
1,33,64,52,12,0,0
0,64,33,19,2,1,1
0,64,33,17,1,1,1
0,64,33,10,1,1,1
0,64,33,10,1,1,1
0,0,0,66,10,0,1
1,0,0,71,8,1,0
0,0,0,66,10,0,1
0,0,0,74,11,0,1
0,0,0,64,11,0,1
1,0,0,71,8,1,0
1,0,0,74,10,1,0
1,0,0,64,8,1,0
0,0,0,64,11,0,1
0,0,0,67,11,0,1
0,0,0,57,9,0,1
1,0,0,64,8,1,0
1,0,0,73,10,1,0
1,0,0,63,8,1,0
0,0,0,57,9,0,1
0,0,0,67,9,0,1
0,0,0,57,9,0,1
1,0,0,63,8,1,0
1,0,0,70,8,1,0
1,0,0,60,6,1,0
0,0,0,57,9,0,1
0,0,0,67,11,0,1
0,0,0,57,9,0,1
1,0,0,60,6,1,0
1,0,0,52,3,1,0
1,0,0,42,3,1,0
0,0,0,57,9,0,1
0,0,0,63,10,0,1
0,0,0,54,9,0,1
1,0,0,42,2,1,0
1,0,0,24,2,1,0
1,0,0,16,2,1,0
0,0,0,54,9,0,1
0,0,0,50,8,0,1
0,0,0,41,8,0,1
1,0,0,16,1,1,0
1,0,0,16,1,1,0
1,0,0,9,1,1,0
1,0,0,9,1,1,0
1,28,0,62,6,0,0
0,0,28,45,7,1,1
1,28,0,62,6,0,0
1,28,0,65,6,0,0
1,28,0,55,3,0,0
0,0,28,45,7,1,1
0,0,28,50,8,1,1
0,0,28,40,8,1,1
1,28,0,55,2,0,0
1,28,0,35,2,0,0
1,28,0,25,2,0,0
0,0,28,40,7,1,1
0,0,28,23,6,1,1
0,0,28,14,6,1,1
1,28,0,25,2,0,0
1,28,0,35,2,0,0
1,28,0,25,2,0,0
0,0,28,14,5,1,1
0,0,28,14,5,1,1
0,0,28,9,4,1,1
0,0,28,9,4,1,1
0,16,28,70,8,0,1
1,28,16,65,5,1,0
1,28,16,49,5,1,0
1,28,16,39,3,1,0
0,16,28,70,8,0,1
0,16,28,50,10,0,1
0,16,28,40,10,0,1
1,28,16,39,3,1,0
1,28,16,49,4,1,0
1,28,16,39,3,1,0
0,16,28,40,10,0,1
0,16,28,28,5,0,1
0,16,28,19,5,0,1
1,28,16,39,3,1,0
1,28,16,49,5,1,0
1,28,16,39,3,1,0
0,16,28,19,5,0,1
0,16,28,21,6,0,1
0,16,28,13,6,0,1
1,28,16,39,2,1,0
1,28,16,39,2,1,0
1,28,16,29,2,1,0
0,16,28,13,6,0,1
0,16,28,20,6,0,1
0,16,28,13,6,0,1
1,28,16,29,2,1,0
1,28,16,20,3,1,0
1,28,16,13,3,1,0
0,16,28,13,6,0,1
0,16,28,20,8,0,1
0,16,28,14,7,0,1
1,28,16,13,2,1,0
1,28,16,13,3,1,0
1,28,16,9,1,1,0
1,28,16,9,1,1,0
1,33,16,58,6,0,0
0,16,33,73,10,1,1
1,33,16,58,6,0,0
1,33,16,65,8,0,0
1,33,16,55,8,0,0
0,16,33,73,10,1,1
0,16,33,74,12,1,1
0,16,33,64,10,1,1
1,33,16,55,8,0,0
1,33,16,65,8,0,0
1,33,16,55,8,0,0
0,16,33,64,10,1,1
0,16,33,70,12,1,1
0,16,33,60,10,1,1
1,33,16,55,8,0,0
1,33,16,58,10,0,0
1,33,16,48,10,0,0
0,16,33,60,10,1,1
0,16,33,58,9,1,1
0,16,33,48,9,1,1
1,33,16,48,10,0,0
1,33,16,40,6,0,0
1,33,16,32,6,0,0
0,16,33,48,8,1,1
0,16,33,32,8,1,1
0,16,33,22,8,1,1
1,33,16,32,6,0,0
1,33,16,18,3,0,0
1,33,16,12,3,0,0
0,16,33,22,7,1,1
0,16,33,10,5,1,1
0,16,33,5,3,1,1
0,16,33,5,3,1,1
0,22,33,48,10,1,1
1,33,22,66,9,0,0
1,33,22,50,7,0,0
1,33,22,40,7,0,0
0,22,33,48,10,1,1
0,22,33,58,12,1,1
0,22,33,48,10,1,1
1,33,22,40,7,0,0
1,33,22,45,7,0,0
1,33,22,35,7,0,0
0,22,33,48,10,1,1
0,22,33,54,10,1,1
0,22,33,44,8,1,1
1,33,22,35,7,0,0
1,33,22,40,9,0,0
1,33,22,31,7,0,0
0,22,33,44,8,1,1
0,22,33,32,1,1,1
0,22,33,22,1,1,1
1,33,22,31,7,0,0
1,33,22,32,7,0,0
1,33,22,23,7,0,0
0,22,33,22,1,1,1
0,22,33,32,1,1,1
0,22,33,22,1,1,1
1,33,22,23,7,0,0
1,33,22,32,7,0,0
1,33,22,23,7,0,0
0,22,33,22,1,1,1
0,22,33,32,1,1,1
0,22,33,22,1,1,1
1,33,22,23,7,0,0
1,33,22,29,7,0,0
1,33,22,23,7,0,0
0,22,33,22,0,1,1
0,22,33,22,1,1,1
0,22,33,13,1,1,1
1,33,22,23,7,0,0
1,33,22,25,9,0,0
1,33,22,20,8,0,0
0,22,33,13,1,1,1
0,22,33,13,1,1,1
0,22,33,7,1,1,1
0,22,33,7,1,1,1
1,33,35,52,2,0,0
0,35,33,62,5,1,1
1,33,35,52,2,0,0
1,33,35,61,3,0,0
1,33,35,51,3,0,0
0,35,33,62,5,1,1
0,35,33,68,5,1,1
0,35,33,58,5,1,1
1,33,35,51,3,0,0
1,33,35,61,4,0,0
1,33,35,51,4,0,0
0,35,33,58,4,1,1
0,35,33,38,4,1,1
0,35,33,28,4,1,1
1,33,35,51,4,0,0
1,33,35,61,4,0,0
1,33,35,51,4,0,0
0,35,33,28,3,1,1
0,35,33,28,3,1,1
0,35,33,19,3,1,1
1,33,35,51,3,0,0
1,33,35,33,3,0,0
1,33,35,23,2,0,0
0,35,33,19,3,1,1
0,35,33,25,5,1,1
0,35,33,19,3,1,1
1,33,35,23,2,0,0
1,33,35,26,4,0,0
1,33,35,16,4,0,0
0,35,33,19,3,1,1
0,35,33,11,4,1,1
0,35,33,5,4,1,1
0,35,33,5,4,1,1
0,44,33,68,8,0,1
0,44,33,49,5,0,1
0,44,33,39,5,0,1
1,33,44,47,7,1,0
1,33,44,57,8,1,0
1,33,44,47,7,1,0
0,44,33,39,5,0,1
0,44,33,48,7,0,1
0,44,33,38,6,0,1
1,33,44,47,7,1,0
1,33,44,52,9,1,0
1,33,44,42,9,1,0
0,44,33,38,6,0,1
0,44,33,46,7,0,1
0,44,33,36,7,0,1
1,33,44,42,9,1,0
1,33,44,44,10,1,0
1,33,44,36,6,1,0
0,44,33,36,7,0,1
0,44,33,43,7,0,1
0,44,33,34,5,0,1
1,33,44,36,6,1,0
1,33,44,25,4,1,0
1,33,44,17,4,1,0
0,44,33,34,5,0,1
0,44,33,44,5,0,1
0,44,33,34,5,0,1
1,33,44,17,4,1,0
1,33,44,27,4,1,0
1,33,44,17,4,1,0
0,44,33,34,5,0,1
0,44,33,34,4,0,1
0,44,33,25,3,0,1
1,33,44,17,4,1,0
1,33,44,27,4,1,0
1,33,44,17,4,1,0
0,44,33,25,3,0,1
0,44,33,35,3,0,1
0,44,33,25,3,0,1
1,33,44,17,4,1,0
1,33,44,27,4,1,0
1,33,44,17,4,1,0
0,44,33,25,3,0,1
0,44,33,31,3,0,1
0,44,33,23,3,0,1
1,33,44,17,3,1,0
1,33,44,17,3,1,0
1,33,44,10,3,1,0
1,33,44,10,3,1,0
1,46,44,70,9,0,0
0,44,46,44,3,1,1
1,46,44,70,9,0,0
1,46,44,76,11,0,0
1,46,44,66,11,0,0
0,44,46,44,3,1,1
0,44,46,54,5,1,1
0,44,46,44,3,1,1
1,46,44,66,11,0,0
1,46,44,48,9,0,0
1,46,44,38,7,0,0
0,44,46,44,3,1,1
0,44,46,52,3,1,1
0,44,46,42,3,1,1
1,46,44,38,7,0,0
1,46,44,46,7,0,0
1,46,44,36,7,0,0
0,44,46,42,3,1,1
0,44,46,52,3,1,1
0,44,46,42,3,1,1
1,46,44,36,7,0,0
1,46,44,46,7,0,0
1,46,44,36,7,0,0
0,44,46,42,3,1,1
0,44,46,32,2,1,1
0,44,46,22,2,1,1
1,46,44,36,7,0,0
1,46,44,42,8,0,0
1,46,44,34,8,0,0
0,44,46,22,2,1,1
0,44,46,22,1,1,1
0,44,46,14,1,1,1
1,46,44,34,8,0,0
1,46,44,42,8,0,0
1,46,44,35,8,0,0
0,44,46,14,1,1,1
0,44,46,7,2,1,1
0,44,46,1,2,1,1
0,44,46,1,2,1,1
0,78,46,30,8,1,1
1,46,78,66,5,0,0
0,78,46,30,8,1,1
0,78,46,40,8,1,1
0,78,46,30,8,1,1
1,46,78,66,5,0,0
1,46,78,72,6,0,0
1,46,78,62,6,0,0
0,78,46,30,8,1,1
0,78,46,37,10,1,1
0,78,46,29,6,1,1
1,46,78,62,6,0,0
1,46,78,72,8,0,0
1,46,78,62,6,0,0
0,78,46,29,6,1,1
0,78,46,38,6,1,1
0,78,46,29,6,1,1
1,46,78,62,6,0,0
1,46,78,69,6,0,0
1,46,78,59,6,0,0
0,78,46,29,6,1,1
0,78,46,39,6,1,1
0,78,46,29,6,1,1
1,46,78,59,6,0,0
1,46,78,69,8,0,0
1,46,78,59,7,0,0
0,78,46,29,6,1,1
0,78,46,37,7,1,1
0,78,46,29,6,1,1
1,46,78,59,7,0,0
1,46,78,68,9,0,0
1,46,78,58,7,0,0
0,78,46,29,6,1,1
0,78,46,29,6,1,1
0,78,46,21,6,1,1
1,46,78,58,7,0,0
1,46,78,40,6,0,0
1,46,78,30,6,0,0
0,78,46,21,6,1,1
0,78,46,31,6,1,1
0,78,46,21,6,1,1
1,46,78,30,6,0,0
1,46,78,36,9,0,0
1,46,78,29,9,0,0
0,78,46,21,6,1,1
0,78,46,14,6,1,1
0,78,46,8,6,1,1
0,78,46,8,6,1,1
1,46,99,59,7,1,0
0,99,46,69,2,0,1
1,46,99,59,7,1,0
1,46,99,69,10,1,0
1,46,99,59,10,1,0
0,99,46,69,2,0,1
0,99,46,76,4,0,1
0,99,46,66,2,0,1
1,46,99,59,10,1,0
1,46,99,43,7,1,0
1,46,99,33,5,1,0
0,99,46,66,2,0,1
0,99,46,68,4,0,1
0,99,46,58,4,0,1
1,46,99,33,5,1,0
1,46,99,43,5,1,0
1,46,99,33,5,1,0
0,99,46,58,4,0,1
0,99,46,65,6,0,1
0,99,46,55,6,0,1
1,46,99,33,5,1,0
1,46,99,43,5,1,0
1,46,99,33,5,1,0
0,99,46,55,6,0,1
0,99,46,56,6,0,1
0,99,46,46,6,0,1
1,46,99,33,5,1,0
1,46,99,43,5,1,0
1,46,99,33,5,1,0
0,99,46,46,6,0,1
0,99,46,32,3,0,1
0,99,46,23,3,0,1
1,46,99,33,5,1,0
1,46,99,34,7,1,0
1,46,99,24,7,1,0
0,99,46,23,3,0,1
0,99,46,17,3,0,1
0,99,46,11,3,0,1
1,46,99,24,6,1,0
1,46,99,12,4,1,0
1,46,99,7,4,1,0
1,46,99,7,4,1,0
0,99,50,74,4,0,1
0,99,50,64,2,0,1
0,99,50,54,2,0,1
1,50,99,43,5,1,0
1,50,99,24,7,1,0
1,50,99,16,7,1,0
0,99,50,54,2,0,1
0,99,50,38,4,0,1
0,99,50,28,3,0,1
1,50,99,16,7,1,0
1,50,99,22,9,1,0
1,50,99,16,7,1,0
0,99,50,28,3,0,1
0,99,50,29,3,0,1
0,99,50,19,3,0,1
1,50,99,16,7,1,0
1,50,99,25,7,1,0
1,50,99,16,7,1,0
0,99,50,19,3,0,1
0,99,50,29,3,0,1
0,99,50,19,3,0,1
1,50,99,16,7,1,0
1,50,99,26,7,1,0
1,50,99,16,7,1,0
0,99,50,19,3,0,1
0,99,50,27,4,0,1
0,99,50,18,2,0,1
1,50,99,16,7,1,0
1,50,99,23,7,1,0
1,50,99,16,7,1,0
0,99,50,18,2,0,1
0,99,50,21,2,0,1
0,99,50,14,2,0,1
1,50,99,16,7,1,0
1,50,99,17,7,1,0
1,50,99,11,7,1,0
0,99,50,14,2,0,1
0,99,50,24,2,0,1
0,99,50,14,2,0,1
1,50,99,11,6,1,0
1,50,99,11,7,1,0
1,50,99,7,3,1,0
1,50,99,7,3,1,0
1,54,99,73,4,0,0
0,99,54,72,8,1,1
1,54,99,73,4,0,0
1,54,99,82,4,0,0
1,54,99,72,4,0,0
0,99,54,72,7,1,1
0,99,54,52,7,1,1
0,99,54,43,5,1,1
1,54,99,72,4,0,0
1,54,99,74,4,0,0
1,54,99,64,2,0,0
0,99,54,43,5,1,1
0,99,54,53,5,1,1
0,99,54,43,5,1,1
1,54,99,64,2,0,0
1,54,99,74,2,0,0
1,54,99,64,2,0,0
0,99,54,43,5,1,1
0,99,54,24,3,1,1
0,99,54,15,3,1,1
1,54,99,64,2,0,0
1,54,99,74,4,0,0
1,54,99,64,2,0,0
0,99,54,15,3,1,1
0,99,54,25,3,1,1
0,99,54,15,3,1,1
1,54,99,64,2,0,0
1,54,99,65,4,0,0
1,54,99,55,4,0,0
0,99,54,15,3,1,1
0,99,54,25,3,1,1
0,99,54,15,3,1,1
1,54,99,55,4,0,0
1,54,99,59,6,0,0
1,54,99,49,6,0,0
0,99,54,15,3,1,1
0,99,54,20,3,1,1
0,99,54,12,3,1,1
1,54,99,49,5,0,0
1,54,99,33,7,0,0
1,54,99,24,5,0,0
0,99,54,12,3,1,1
0,99,54,15,4,1,1
0,99,54,10,4,1,1
0,99,54,10,4,1,1
1,0,0,68,9,0,0
1,0,0,63,8,0,0
1,0,0,53,5,0,0
0,0,0,64,2,1,1
0,0,0,74,5,1,1
0,0,0,64,3,1,1
1,0,0,53,5,0,0
1,0,0,60,5,0,0
1,0,0,50,4,0,0
0,0,0,64,3,1,1
0,0,0,68,7,1,1
0,0,0,58,6,1,1
1,0,0,50,4,0,0
1,0,0,55,5,0,0
1,0,0,45,5,0,0
0,0,0,58,6,1,1
0,0,0,50,1,1,1
0,0,0,40,1,1,1
1,0,0,45,5,0,0
1,0,0,46,5,0,0
1,0,0,36,5,0,0
0,0,0,40,1,1,1
0,0,0,43,5,1,1
0,0,0,33,5,1,1
1,0,0,36,5,0,0
1,0,0,45,5,0,0
1,0,0,36,5,0,0
0,0,0,33,5,1,1
0,0,0,25,2,1,1
0,0,0,17,2,1,1
1,0,0,36,4,0,0
1,0,0,20,4,0,0
1,0,0,13,4,0,0
0,0,0,17,2,1,1
0,0,0,18,5,1,1
0,0,0,12,5,1,1
1,0,0,13,4,0,0
1,0,0,23,4,0,0
1,0,0,13,4,0,0
0,0,0,12,5,1,1
0,0,0,13,7,1,1
0,0,0,9,6,1,1
0,0,0,9,6,1,1
0,4,0,57,7,1,1
0,4,0,37,7,1,1
0,4,0,27,7,1,1
1,0,4,45,4,0,0
1,0,4,47,6,0,0
1,0,4,37,6,0,0
0,4,0,27,7,1,1
0,4,0,32,8,1,1
0,4,0,23,8,1,1
1,0,4,37,6,0,0
1,0,4,42,7,0,0
1,0,4,32,5,0,0
0,4,0,23,8,1,1
0,4,0,32,8,1,1
0,4,0,23,8,1,1
1,0,4,32,5,0,0
1,0,4,25,5,0,0
1,0,4,15,5,0,0
