current_player_score,opponent_score,current_player_deadwood,current_player_num_options,is_current_player_hand_winner,is_current_player_game_winner
86,58,80,7,0.0,0
86,96,43,3,0.0,0
0,0,70,9,1.0,0
4,0,58,8,0.0,0
4,8,62,4,1.0,0
12,8,41,2,1.0,0
19,8,65,6,0.0,0
19,12,69,8,1.0,0
23,12,60,4,1.0,0
30,12,47,7,1.0,0
41,12,60,5,0.0,0
41,29,64,8,0.0,0
41,79,37,8,0.0,0
0,0,60,6,1.0,1
27,0,50,7,1.0,1
45,0,70,6,0.0,1
45,24,64,6,0.0,1
45,40,76,6,0.0,1
45,50,59,7,1.0,1
87,50,70,8,1.0,1
99,50,47,8,1.0,1
0,0,61,7,0.0,0
0,22,49,7,0.0,0
0,24,63,10,0.0,0
0,43,45,1,1.0,0
9,43,24,0,0.0,0
9,48,69,8,0.0,0
9,94,52,3,1.0,0
14,94,68,5,0.0,0
0,0,73,8,0.0,0
0,24,53,7,0.0,0
0,27,39,5,0.0,0
0,32,33,5,0.0,0
0,39,16,0,1.0,0
19,39,67,6,0.0,0
19,57,59,9,1.0,0
36,57,85,10,0.0,0
0,0,78,9,1.0,1
5,0,64,4,0.0,1
5,11,80,7,0.0,1
5,23,73,6,0.0,1
5,28,67,7,1.0,1
15,28,47,4,0.0,1
15,31,53,6,1.0,1
27,31,40,5,1.0,1
52,31,53,4,1.0,1
86,31,54,4,1.0,1
0,0,46,6,1.0,1
41,0,63,8,0.0,1
41,1,49,2,1.0,1
46,1,45,1,1.0,1
58,1,61,11,0.0,1
58,20,65,4,1.0,1
77,20,73,7,1.0,1
95,20,30,2,1.0,1
0,0,50,7,1.0,0
29,0,69,12,0.0,0
29,17,42,9,0.0,0
29,38,55,4,0.0,0
29,53,57,9,0.0,0
29,74,61,6,0.0,0
0,0,65,9,0.0,0
0,6,71,9,0.0,0
0,15,58,9,1.0,0
17,15,66,6,0.0,0
17,30,58,9,0.0,0
17,45,81,8,1.0,0
20,45,42,5,1.0,0
48,45,70,9,0.0,0
48,47,74,6,0.0,0
0,0,62,10,1.0,1
9,0,61,6,1.0,1
36,0,68,10,1.0,1
49,0,34,4,0.0,1
49,11,29,5,0.0,1
49,20,58,7,0.0,1
49,29,63,9,0.0,1
49,75,57,7,1.0,1
73,75,78,12,1.0,1
89,75,63,6,0.0,1
89,89,43,4,1.0,1
98,89,59,6,1.0,1
0,0,39,5,0.0,1
0,16,51,4,1.0,1
19,16,76,7,0.0,1
19,55,35,7,1.0,1
68,55,42,6,0.0,1
68,59,60,6,1.0,1
93,59,70,7,1.0,1
0,0,31,7,1.0,1
50,0,45,3,0.0,1
50,19,70,9,1.0,1
68,19,38,7,1.0,1
74,19,57,8,0.0,1
74,24,69,9,0.0,1
74,28,29,0,0.0,1
74,56,65,9,0.0,1
74,61,19,0,1.0,1
85,61,58,6,0.0,1
85,87,56,7,1.0,1
0,0,75,9,0.0,1
0,5,73,9,1.0,1
6,5,54,8,0.0,1
6,9,47,7,0.0,1
6,15,63,7,1.0,1
10,15,69,9,0.0,1
10,19,70,9,0.0,1
10,32,64,9,1.0,1
23,32,42,3,1.0,1
38,32,72,4,1.0,1
68,32,77,9,1.0,1
87,32,64,10,1.0,1
0,0,40,2,0.0,1
0,21,74,8,1.0,1
7,21,64,3,1.0,1
15,21,60,9,1.0,1
23,21,62,5,0.0,1
23,43,56,5,0.0,1
23,49,59,4,1.0,1
29,49,31,6,1.0,1
65,49,44,4,1.0,1
87,49,69,6,1.0,1
93,49,49,2,0.0,1
93,65,64,4,1.0,1
0,0,71,5,0.0,0
0,16,64,9,1.0,0
5,16,72,8,0.0,0
5,21,71,7,1.0,0
19,21,80,10,0.0,0
19,61,74,7,0.0,0
19,86,64,5,0.0,0
19,87,64,9,0.0,0
19,93,80,11,0.0,0
0,0,53,3,0.0,0
0,20,72,6,0.0,0
0,50,58,6,1.0,0
9,50,28,5,0.0,0
9,53,83,6,0.0,0
9,64,33,3,0.0,0
9,74,49,4,0.0,0
0,0,72,8,1.0,1
11,0,74,9,0.0,1
11,17,64,11,0.0,1
11,28,73,7,1.0,1
67,28,64,9,1.0,1
70,28,69,7,0.0,1
70,43,69,8,1.0,1
80,43,50,3,1.0,1
83,43,48,6,1.0,1
97,43,67,6,1.0,1
0,0,52,5,1.0,1
12,0,42,5,1.0,1
19,0,76,5,1.0,1
35,0,83,8,0.0,1
35,15,64,5,1.0,1
58,15,50,5,0.0,1
58,23,63,9,1.0,1
66,23,71,5,1.0,1
72,23,81,9,1.0,1
97,23,65,9,1.0,1
0,0,54,6,1.0,0
5,0,73,7,1.0,0
12,0,39,4,0.0,0
12,15,38,2,1.0,0
26,15,59,6,0.0,0
26,33,51,4,1.0,0
27,33,39,4,1.0,0
32,33,70,10,0.0,0
32,73,66,6,0.0,0
0,0,51,3,1.0,0
9,0,48,0,1.0,0
16,0,71,8,1.0,0
52,0,59,5,0.0,0
52,23,44,6,0.0,0
52,27,38,4,1.0,0
58,27,54,5,1.0,0
61,27,64,7,0.0,0
61,35,20,0,1.0,0
66,35,52,9,0.0,0
66,48,63,5,1.0,0
84,48,62,4,0.0,0
0,0,70,6,0.0,1
0,17,60,8,0.0,1
0,32,66,10,1.0,1
12,32,71,4,1.0,1
50,32,39,5,1.0,1
73,32,57,7,0.0,1
73,59,74,7,1.0,1
89,59,58,3,1.0,1
0,0,48,3,0.0,0
0,24,70,8,0.0,0
0,51,57,5,1.0,0
4,51,64,7,0.0,0
4,79,61,5,0.0,0
4,99,64,8,0.0,0
0,0,61,7,1.0,1
17,0,53,4,1.0,1
40,0,61,9,1.0,1
54,0,58,9,1.0,1
58,0,79,8,0.0,1
58,11,47,10,1.0,1
78,11,52,7,1.0,1
0,0,48,6,0.0,1
0,13,56,7,1.0,1
18,13,58,6,0.0,1
18,35,41,2,1.0,1
45,35,59,6,0.0,1
45,41,64,5,1.0,1
99,41,66,9,0.0,1
99,46,47,5,0.0,1
99,63,57,4,1.0,1
0,0,62,3,0.0,0
0,13,61,6,0.0,0
0,59,37,2,1.0,0
11,59,45,3,1.0,0
39,59,47,7,1.0,0
52,59,47,7,1.0,0
67,59,55,2,1.0,0
77,59,64,7,1.0,0
99,59,55,7,0.0,0
99,77,70,6,0.0,0
0,0,53,2,0.0,0
0,27,76,10,1.0,0
18,27,49,4,1.0,0
23,27,33,4,1.0,0
29,27,64,6,1.0,0
37,27,47,6,0.0,0
37,39,38,4,0.0,0
37,60,55,7,1.0,0
44,60,71,8,1.0,0
48,60,87,8,1.0,0
64,60,84,8,0.0,0
64,76,61,7,0.0,0
0,0,58,7,1.0,0
22,0,59,9,0.0,0
22,22,58,4,0.0,0
22,31,74,9,0.0,0
22,41,71,4,0.0,0
22,87,85,8,1.0,0
38,87,48,4,0.0,0
0,0,62,4,0.0,0
0,25,47,4,1.0,0
3,25,49,4,1.0,0
7,25,82,8,0.0,0
7,68,63,4,0.0,0
7,85,75,6,0.0,0
7,93,71,7,0.0,0
0,0,62,11,0.0,0
0,7,47,5,0.0,0
0,28,46,9,0.0,0
0,33,27,2,1.0,0
28,33,46,4,1.0,0
44,33,68,4,0.0,0
44,48,51,4,1.0,0
46,48,65,8,1.0,0
85,48,40,1,0.0,0
85,52,62,11,1.0,0
94,52,77,12,0.0,0
94,64,70,6,1.0,0
99,64,73,9,0.0,0
99,96,52,2,0.0,0
0,0,58,4,1.0,1
21,0,46,3,1.0,1
47,0,60,10,1.0,1
56,0,54,9,1.0,1
66,0,60,8,0.0,1
66,11,57,7,0.0,1
66,23,51,7,0.0,1
66,31,60,6,0.0,1
66,65,44,2,0.0,1
66,69,77,7,1.0,1
74,69,70,9,1.0,1
0,0,70,7,0.0,1
0,29,52,5,0.0,1
0,34,37,4,1.0,1
13,34,64,4,1.0,1
38,34,48,8,0.0,1
38,45,42,4,1.0,1
65,45,43,5,1.0,1
68,45,47,4,1.0,1
71,45,62,8,1.0,1
90,45,45,3,0.0,1
90,52,60,9,1.0,1
0,0,64,5,1.0,1
11,0,47,6,1.0,1
15,0,72,8,1.0,1
31,0,72,5,1.0,1
64,0,42,7,1.0,1
77,0,41,7,1.0,1
0,0,28,1,1.0,0
44,0,52,1,1.0,0
54,0,52,4,0.0,0
54,18,46,6,0.0,0
54,22,56,7,0.0,0
54,34,52,5,0.0,0
54,38,58,4,1.0,0
73,38,68,7,0.0,0
73,40,38,4,0.0,0
73,65,57,10,1.0,0
84,65,50,0,1.0,0
94,65,47,6,0.0,0
94,90,68,8,0.0,0
0,0,33,5,0.0,1
0,3,63,5,1.0,1
27,3,31,7,0.0,1
27,7,58,1,1.0,1
48,7,72,10,0.0,1
48,22,72,4,1.0,1
60,22,71,10,1.0,1
0,0,71,10,0.0,0
0,21,40,2,1.0,0
30,21,76,5,1.0,0
38,21,33,1,1.0,0
44,21,61,7,0.0,0
44,28,69,8,0.0,0
44,67,69,9,0.0,0
44,75,55,4,0.0,0
44,99,35,2,0.0,0
0,0,58,8,0.0,0
0,43,49,10,1.0,0
3,43,59,9,0.0,0
3,47,21,1,1.0,0
70,47,79,3,0.0,0
70,63,47,3,0.0,0
70,91,51,4,1.0,0
76,91,52,6,0.0,0
0,0,27,0,1.0,0
38,0,57,4,1.0,0
39,0,66,7,0.0,0
39,8,66,5,0.0,0
39,46,37,4,0.0,0
39,54,56,6,0.0,0
39,58,56,4,0.0,0
39,68,49,8,0.0,0
39,82,46,3,1.0,0
73,82,67,9,0.0,0
73,94,71,8,0.0,0
0,0,29,3,1.0,1
23,0,69,10,1.0,1
46,0,60,8,0.0,1
46,9,19,3,1.0,1
75,9,42,2,1.0,1
92,9,63,2,1.0,1
0,0,39,4,1.0,1
11,0,66,6,1.0,1
30,0,66,6,1.0,1
40,0,62,7,1.0,1
47,0,43,5,1.0,1
68,0,51,7,0.0,1
68,13,81,6,0.0,1
68,28,70,11,1.0,1
74,28,66,4,1.0,1
80,28,66,9,0.0,1
80,41,65,11,0.0,1
80,46,38,4,1.0,1
0,0,71,3,1.0,0
5,0,61,6,1.0,0
12,0,37,2,0.0,0
12,10,23,3,1.0,0
41,10,42,6,1.0,0
77,10,72,8,0.0,0
77,54,71,5,0.0,0
77,64,58,7,0.0,0
77,78,51,8,1.0,0
87,78,59,10,1.0,0
97,78,78,7,0.0,0
97,85,76,7,0.0,0
97,89,57,8,0.0,0
0,0,57,4,1.0,1
21,0,40,2,0.0,1
21,27,68,6,0.0,1
21,43,53,10,1.0,1
44,43,45,3,1.0,1
80,43,35,3,1.0,1
0,0,46,5,1.0,1
34,0,65,8,1.0,1
39,0,58,6,1.0,1
50,0,44,5,1.0,1
73,0,46,2,0.0,1
73,9,60,9,1.0,1
80,9,70,10,0.0,1
80,27,57,5,1.0,1
83,27,61,5,1.0,1
94,27,43,4,0.0,1
94,34,67,6,0.0,1
94,45,72,8,0.0,1
94,54,60,6,0.0,1
94,70,33,0,1.0,1
0,0,42,7,0.0,0
0,20,49,7,0.0,0
0,25,64,8,0.0,0
0,43,73,8,0.0,0
0,52,47,3,1.0,0
6,52,57,4,1.0,0
36,52,64,10,0.0,0
36,84,33,2,0.0,0
36,89,34,6,1.0,0
42,89,63,11,0.0,0
42,93,67,5,1.0,0
43,93,67,10,1.0,0
51,93,60,6,1.0,0
54,93,44,3,0.0,0
0,0,30,3,0.0,0
0,11,64,4,0.0,0
0,17,51,12,1.0,0
8,17,46,3,1.0,0
22,17,45,3,0.0,0
22,41,69,6,0.0,0
0,0,64,8,1.0,0
4,0,35,2,0.0,0
4,12,40,3,1.0,0
21,12,43,5,1.0,0
31,12,57,6,0.0,0
31,14,59,7,0.0,0
31,27,39,5,0.0,0
31,33,28,7,1.0,0
72,33,40,3,1.0,0
73,33,64,6,1.0,0
77,33,53,5,0.0,0
77,61,42,4,0.0,0
77,71,59,6,0.0,0
77,80,72,6,0.0,0
77,90,56,9,0.0,0
0,0,47,3,1.0,0
9,0,56,4,0.0,0
9,12,43,5,1.0,0
18,12,46,10,0.0,0
18,23,46,4,0.0,0
18,63,81,10,0.0,0
18,72,41,5,0.0,0
18,76,86,10,0.0,0
0,0,76,6,0.0,0
0,32,61,7,0.0,0
0,41,78,7,0.0,0
0,65,64,4,0.0,0
0,75,40,3,0.0,0
0,79,59,4,0.0,0
0,0,60,10,0.0,1
0,5,65,9,0.0,1
0,6,39,5,0.0,1
0,21,69,4,1.0,1
38,21,67,8,0.0,1
38,28,55,10,1.0,1
46,28,54,4,0.0,1
46,34,60,6,0.0,1
46,37,55,7,1.0,1
77,37,33,2,1.0,1
0,0,52,4,1.0,0
14,0,63,6,0.0,0
14,9,35,8,1.0,0
21,9,75,10,0.0,0
21,22,60,7,0.0,0
21,47,48,8,1.0,0
26,47,83,10,0.0,0
26,56,67,8,0.0,0
26,57,38,2,0.0,0
0,0,61,9,0.0,1
0,10,60,4,1.0,1
1,10,50,11,1.0,1
5,10,54,8,1.0,1
22,10,55,4,1.0,1
60,10,51,8,0.0,1
60,16,69,10,0.0,1
60,28,38,3,1.0,1
63,28,34,4,0.0,1
63,35,56,3,1.0,1
66,35,63,5,0.0,1
66,58,65,9,1.0,1
69,58,74,8,1.0,1
78,58,46,4,1.0,1
87,58,45,7,1.0,1
91,58,43,6,0.0,1
91,85,53,5,1.0,1
0,0,73,5,1.0,1
47,0,54,3,1.0,1
68,0,66,13,1.0,1
96,0,72,7,1.0,1
0,0,40,1,1.0,0
3,0,72,10,1.0,0
41,0,51,5,0.0,0
41,39,63,12,0.0,0
41,56,51,4,0.0,0
41,84,27,6,1.0,0
94,84,39,4,0.0,0
94,85,29,2,0.0,0
0,0,33,7,1.0,1
48,0,34,3,1.0,1
52,0,42,4,0.0,1
52,6,64,10,1.0,1
85,6,52,4,1.0,1
0,0,56,2,1.0,0
4,0,66,4,0.0,0
4,3,70,9,0.0,0
4,26,39,4,1.0,0
22,26,74,5,0.0,0
22,52,81,10,0.0,0
22,84,62,7,0.0,0
22,90,64,11,0.0,0
0,0,57,9,0.0,1
0,2,57,4,0.0,1
0,8,40,4,1.0,1
5,8,71,8,1.0,1
13,8,22,0,1.0,1
30,8,72,3,1.0,1
42,8,60,7,1.0,1
49,8,66,2,0.0,1
49,33,61,4,1.0,1
72,33,73,7,0.0,1
72,47,82,11,1.0,1
79,47,44,1,1.0,1
85,47,68,10,0.0,1
85,63,28,2,0.0,1
85,77,44,8,1.0,1
0,0,53,2,1.0,1
25,0,66,4,1.0,1
32,0,73,3,1.0,1
33,0,44,2,1.0,1
52,0,61,4,0.0,1
52,11,29,0,1.0,1
55,11,73,8,0.0,1
55,13,45,5,1.0,1
74,13,60,9,0.0,1
74,31,53,3,1.0,1
0,0,50,3,0.0,0
0,24,74,9,0.0,0
0,33,50,7,0.0,0
0,48,39,3,0.0,0
0,49,45,2,0.0,0
0,57,39,5,0.0,0
0,62,49,3,0.0,0
0,66,50,7,1.0,0
25,66,54,4,0.0,0
25,98,84,8,0.0,0
0,0,41,4,1.0,1
13,0,38,5,1.0,1
49,0,63,7,1.0,1
64,0,38,4,1.0,1
80,0,64,6,1.0,1
84,0,44,7,1.0,1
92,0,61,4,0.0,1
92,25,32,9,0.0,1
92,34,58,8,0.0,1
92,46,65,9,0.0,1
92,71,79,5,1.0,1
95,71,58,6,1.0,1
0,0,66,6,1.0,0
10,0,75,6,1.0,0
21,0,67,7,1.0,0
28,0,74,6,0.0,0
28,21,49,1,1.0,0
37,21,69,9,0.0,0
37,58,46,4,0.0,0
37,67,56,6,1.0,0
57,67,72,10,0.0,0
57,69,47,6,1.0,0
60,69,66,8,0.0,0
0,0,72,4,1.0,0
12,0,45,3,0.0,0
12,21,66,8,0.0,0
12,25,64,8,0.0,0
12,59,70,7,1.0,0
38,59,57,7,0.0,0
38,75,66,6,0.0,0
0,0,60,8,0.0,0
0,25,63,9,1.0,0
15,25,70,6,0.0,0
15,34,61,2,0.0,0
0,0,67,5,1.0,1
8,0,54,10,0.0,1
8,3,53,4,1.0,1
17,3,65,5,0.0,1
17,11,63,7,0.0,1
17,57,46,7,1.0,1
21,57,62,3,1.0,1
96,57,44,9,1.0,1
0,0,64,8,1.0,1
5,0,45,6,1.0,1
10,0,39,4,0.0,1
10,25,56,8,1.0,1
56,25,48,2,0.0,1
56,44,40,4,1.0,1
79,44,44,5,1.0,1
88,44,81,5,1.0,1
0,0,60,5,1.0,1
17,0,64,7,0.0,1
17,19,54,1,0.0,1
17,25,49,14,1.0,1
24,25,55,4,1.0,1
56,25,68,10,1.0,1
78,25,72,6,1.0,1
93,25,53,9,0.0,1
93,33,68,7,0.0,1
93,71,41,3,0.0,1
93,76,80,12,0.0,1
93,82,59,9,0.0,1
93,99,55,4,1.0,1
0,0,64,8,1.0,1
9,0,48,2,1.0,1
24,0,44,4,0.0,1
24,11,66,6,1.0,1
52,11,63,7,0.0,1
52,56,69,10,1.0,1
69,56,32,7,1.0,1
94,56,49,0,0.0,1
94,75,51,4,0.0,1
94,80,31,3,1.0,1
0,0,54,7,0.0,0
0,5,38,5,0.0,0
0,10,68,11,0.0,0
0,25,58,6,0.0,0
0,53,58,7,1.0,0
26,53,35,5,1.0,0
30,53,77,7,0.0,0
30,62,61,8,0.0,0
30,83,77,10,1.0,0
42,83,60,5,0.0,0
42,88,58,10,0.0,0
42,90,66,5,1.0,0
46,90,60,8,1.0,0
54,90,70,7,1.0,0
85,90,74,5,0.0,0
0,0,45,2,1.0,1
3,0,56,8,0.0,1
3,15,73,6,1.0,1
20,15,62,6,1.0,1
33,15,77,8,0.0,1
33,22,30,6,1.0,1
71,22,54,5,1.0,1
80,22,21,0,0.0,1
80,23,53,6,0.0,1
80,48,41,5,0.0,1
80,78,60,5,0.0,1
80,91,46,9,1.0,1
92,91,59,3,1.0,1
0,0,39,4,1.0,0
2,0,47,4,0.0,0
2,36,52,7,0.0,0
2,46,50,1,1.0,0
14,46,68,6,0.0,0
14,96,42,6,0.0,0
0,0,75,4,1.0,0
13,0,67,8,0.0,0
13,19,48,6,0.0,0
13,53,63,7,1.0,0
26,53,59,8,0.0,0
26,70,46,4,1.0,0
32,70,70,10,1.0,0
51,70,63,6,0.0,0
51,86,56,5,0.0,0
0,0,21,2,1.0,1
11,0,41,5,1.0,1
13,0,69,10,1.0,1
23,0,49,4,0.0,1
23,2,73,9,1.0,1
32,2,55,10,0.0,1
32,27,25,5,1.0,1
66,27,62,6,0.0,1
66,28,42,3,1.0,1
0,0,53,9,0.0,0
0,16,47,1,0.0,0
0,25,49,2,0.0,0
0,39,40,4,0.0,0
0,47,43,3,0.0,0
0,71,45,7,1.0,0
23,71,45,3,0.0,0
23,79,52,0,0.0,0
23,87,61,4,0.0,0
23,96,81,10,0.0,0
0,0,67,9,1.0,0
11,0,54,4,0.0,0
11,6,71,10,1.0,0
17,6,53,9,0.0,0
17,16,77,6,0.0,0
17,43,57,4,1.0,0
37,43,65,7,0.0,0
37,54,56,7,0.0,0
37,64,73,9,0.0,0
37,65,56,9,0.0,0
37,78,43,2,0.0,0
37,86,55,8,0.0,0
37,93,42,2,1.0,0
54,93,76,12,0.0,0
0,0,70,5,0.0,1
0,27,64,5,0.0,1
0,36,47,4,0.0,1
0,43,42,6,1.0,1
33,43,68,5,1.0,1
51,43,37,5,0.0,1
51,60,37,1,0.0,1
51,70,65,3,1.0,1
61,70,52,5,1.0,1
67,70,51,2,0.0,1
67,80,58,8,1.0,1
70,80,45,1,0.0,1
70,92,39,3,1.0,1
93,92,73,3,1.0,1
0,0,46,7,1.0,1
37,0,41,5,0.0,1
37,2,25,1,1.0,1
65,2,61,9,0.0,1
65,14,65,7,0.0,1
65,19,37,4,0.0,1
65,28,49,9,0.0,1
65,40,64,8,0.0,1
65,46,41,0,0.0,1
65,74,63,8,1.0,1
76,74,62,7,1.0,1
91,74,39,8,0.0,1
91,81,14,2,1.0,1
0,0,43,0,0.0,0
0,17,58,4,1.0,0
9,17,62,6,1.0,0
13,17,48,6,1.0,0
26,17,52,1,0.0,0
26,42,46,6,1.0,0
30,42,31,6,0.0,0
30,53,69,5,0.0,0
30,62,44,1,0.0,0
30,88,58,7,0.0,0
0,0,68,6,1.0,0
8,0,69,4,0.0,0
8,26,52,7,1.0,0
12,26,54,8,0.0,0
12,65,67,5,0.0,0
12,77,36,3,0.0,0
12,96,59,8,0.0,0
0,0,57,7,1.0,1
20,0,59,5,1.0,1
36,0,35,5,1.0,1
74,0,42,5,0.0,1
74,6,35,3,1.0,1
79,6,44,6,0.0,1
79,16,65,4,1.0,1
0,0,51,4,0.0,0
0,5,78,7,1.0,0
11,5,63,6,0.0,0
11,37,74,9,0.0,0
11,54,38,2,0.0,0
11,58,77,7,1.0,0
24,58,67,9,1.0,0
49,58,67,8,0.0,0
49,85,62,8,1.0,0
53,85,67,8,0.0,0
53,90,61,8,1.0,0
85,90,38,4,0.0,0
0,0,60,6,0.0,1
0,12,66,4,1.0,1
8,12,52,2,0.0,1
8,19,53,7,1.0,1
10,19,61,6,0.0,1
10,45,36,3,1.0,1
14,45,61,6,1.0,1
19,45,44,3,0.0,1
19,62,28,6,1.0,1
47,62,50,7,1.0,1
64,62,36,2,1.0,1
0,0,71,10,0.0,1
0,19,60,6,0.0,1
0,29,46,5,1.0,1
29,29,31,5,1.0,1
48,29,72,9,0.0,1
48,43,65,9,0.0,1
48,55,80,6,1.0,1
54,55,66,6,1.0,1
61,55,65,11,1.0,1
65,55,42,5,0.0,1
65,65,71,6,0.0,1
65,70,47,4,1.0,1
68,70,41,5,1.0,1
0,0,75,7,1.0,0
25,0,75,8,1.0,0
32,0,72,9,0.0,0
32,3,61,3,0.0,0
32,7,67,5,0.0,0
32,12,39,6,0.0,0
32,23,65,9,0.0,0
32,38,55,8,1.0,0
34,38,45,3,0.0,0
34,47,52,4,1.0,0
48,47,63,7,0.0,0
48,56,46,4,1.0,0
60,56,71,2,0.0,0
60,68,49,5,1.0,0
71,68,29,6,1.0,0
79,68,15,2,1.0,0
82,68,49,5,1.0,0
94,68,68,11,1.0,0
99,68,70,5,0.0,0
0,0,61,8,0.0,0
0,9,29,2,1.0,0
18,9,63,7,1.0,0
27,9,53,3,0.0,0
27,32,40,2,0.0,0
27,55,67,5,1.0,0
43,55,78,7,1.0,0
45,55,62,5,0.0,0
45,57,67,8,1.0,0
82,57,57,6,0.0,0
82,74,55,10,0.0,0
82,81,46,1,1.0,0
84,81,67,6,0.0,0
0,0,80,8,0.0,1
0,16,36,4,0.0,1
0,24,63,11,1.0,1
3,24,31,0,1.0,1
47,24,39,4,1.0,1
49,24,60,3,1.0,1
53,24,77,5,1.0,1
98,24,74,9,1.0,1
0,0,75,8,1.0,1
18,0,65,5,0.0,1
18,5,30,6,1.0,1
20,5,41,7,1.0,1
39,5,64,5,0.0,1
39,15,38,5,0.0,1
39,35,23,0,1.0,1
44,35,32,7,1.0,1
87,35,40,3,1.0,1
0,0,47,3,0.0,1
0,7,60,12,1.0,1
13,7,50,10,0.0,1
13,16,37,2,0.0,1
13,21,62,10,0.0,1
13,50,62,9,1.0,1
17,50,19,0,1.0,1
49,50,64,10,1.0,1
71,50,65,7,1.0,1
82,50,67,5,1.0,1
99,50,74,4,0.0,1
99,67,34,6,1.0,1
0,0,48,9,1.0,1
1,0,64,4,1.0,1
28,0,46,3,0.0,1
28,14,52,6,1.0,1
39,14,49,3,0.0,1
39,39,45,5,1.0,1
55,39,62,9,0.0,1
55,48,55,5,1.0,1
0,0,63,10,1.0,1
2,0,71,3,0.0,1
2,25,60,9,0.0,1
2,33,47,4,1.0,1
31,33,72,7,0.0,1
31,53,55,3,1.0,1
50,53,74,10,1.0,1
60,53,52,4,0.0,1
60,57,64,3,1.0,1
67,57,51,4,0.0,1
67,67,61,9,1.0,1
83,67,64,9,1.0,1
95,67,59,6,1.0,1
0,0,54,5,0.0,0
0,7,61,7,0.0,0
0,23,36,8,0.0,0
0,43,63,9,1.0,0
1,43,55,6,0.0,0
1,50,70,7,1.0,0
33,50,24,0,0.0,0
33,66,81,8,1.0,0
46,66,64,3,0.0,0
46,80,52,4,1.0,0
54,80,42,3,1.0,0
68,80,55,6,0.0,0
0,0,62,6,0.0,1
0,13,57,6,1.0,1
12,13,79,7,0.0,1
12,15,31,4,1.0,1
46,15,58,5,0.0,1
46,20,76,9,0.0,1
46,24,48,9,1.0,1
98,24,73,7,0.0,1
98,47,60,12,0.0,1
98,51,43,5,1.0,1
0,0,46,6,0.0,0
0,32,63,6,0.0,0
0,73,63,4,0.0,0
0,86,62,7,0.0,0
0,91,40,4,1.0,0
25,91,48,3,1.0,0
35,91,66,9,0.0,0
0,0,59,8,1.0,0
8,0,71,7,1.0,0
23,0,75,8,0.0,0
23,54,48,1,1.0,0
35,54,63,7,0.0,0
35,85,25,0,1.0,0
75,85,55,5,0.0,0
0,0,40,2,1.0,1
18,0,58,11,0.0,1
18,4,50,9,0.0,1
18,30,74,6,0.0,1
18,31,62,7,1.0,1
21,31,50,3,0.0,1
21,48,71,10,1.0,1
25,48,66,7,1.0,1
42,48,69,6,1.0,1
68,48,51,2,0.0,1
68,58,35,2,1.0,1
0,0,49,5,1.0,0
8,0,17,1,1.0,0
45,0,70,4,0.0,0
45,16,71,9,1.0,0
53,16,44,1,0.0,0
53,27,63,9,0.0,0
53,31,51,4,1.0,0
64,31,61,6,0.0,0
64,70,43,8,1.0,0
69,70,61,5,0.0,0
69,80,53,8,0.0,0
0,0,68,7,0.0,1
0,3,60,4,0.0,1
0,16,49,4,0.0,1
0,29,47,5,1.0,1
28,29,47,4,0.0,1
28,64,43,3,0.0,1
28,70,46,3,0.0,1
28,82,8,3,1.0,1
84,82,51,3,1.0,1
0,0,44,5,1.0,1
11,0,65,7,0.0,1
11,1,65,6,0.0,1
11,6,31,4,1.0,1
23,6,58,5,1.0,1
32,6,54,9,1.0,1
57,6,51,3,0.0,1
57,36,42,4,0.0,1
57,38,52,2,0.0,1
57,52,65,5,1.0,1
87,52,70,5,1.0,1
91,52,82,9,1.0,1
0,0,51,4,0.0,1
0,29,63,5,1.0,1
19,29,65,6,0.0,1
19,57,78,11,1.0,1
32,57,81,11,1.0,1
58,57,43,3,1.0,1
73,57,48,2,1.0,1
75,57,57,6,1.0,1
93,57,65,6,1.0,1
0,0,52,5,1.0,0
9,0,72,7,1.0,0
16,0,61,10,0.0,0
16,47,76,0,0.0,0
0,0,46,4,0.0,0
0,18,60,13,1.0,0
4,18,31,4,1.0,0
20,18,66,8,1.0,0
27,18,69,6,0.0,0
27,50,42,7,1.0,0
33,50,47,4,1.0,0
39,50,70,5,0.0,0
39,63,68,5,0.0,0
39,74,25,2,0.0,0
39,76,39,2,0.0,0
39,96,75,10,1.0,0
54,96,78,10,0.0,0
0,0,58,9,0.0,1
0,48,77,10,0.0,1
0,64,44,1,1.0,1
8,64,68,8,1.0,1
18,64,81,8,1.0,1
29,64,35,3,1.0,1
54,64,67,9,1.0,1
67,64,71,3,1.0,1
68,64,48,5,1.0,1
0,0,60,7,0.0,0
0,13,46,4,1.0,0
11,13,73,3,0.0,0
11,29,48,3,1.0,0
40,29,42,5,0.0,0
40,54,75,12,0.0,0
40,67,47,6,0.0,0
40,73,54,5,0.0,0
40,82,55,5,0.0,0
0,0,40,8,0.0,0
0,17,79,10,1.0,0
11,17,62,7,1.0,0
23,17,47,4,0.0,0
23,27,65,3,0.0,0
23,53,46,9,0.0,0
23,61,31,2,1.0,0
45,61,44,4,0.0,0
45,95,53,7,1.0,0
72,95,69,7,1.0,0
88,95,60,7,0.0,0
0,0,67,4,1.0,1
26,0,62,5,0.0,1
26,24,79,11,0.0,1
26,62,64,6,1.0,1
54,62,41,1,1.0,1
73,62,68,6,1.0,1
80,62,32,3,0.0,1
80,72,66,8,1.0,1
0,0,66,4,0.0,0
0,4,16,1,1.0,0
15,4,35,4,1.0,0
